Ticket Number,License Plate Number,License Plate State,License Plate Type,Ticket Make,Issue Date,Violation Location,Violation Code,Violation Description,Badge,Unit,Ticket Queue,Hearing Dispo,Latitude,Longitude,Ward,Violation Street
59199709,5793TX,IL,TXI,FORD,2010-04-08 07:10:00,7242 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.013037,-87.68337700000001,49,N RIDGE
59198522,3123TX,IL,TXI,FORD,2010-03-17 08:50:00,7061 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.009651,-87.682022,49,N RIDGE
59452583,3942TX,IL,TXI,FORD,2011-02-03 06:35:00,6903 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,DOR Withdraw,42.006479,-87.680673,49,N RIDGE
59127513,1373TX,IL,TXI,FORD,2011-01-26 06:15:00,6902 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Bankruptcy,Did Not Challenge,42.00643,-87.680814,50,N RIDGE
59449503,5609TX,IL,TXI,FORD,2011-02-21 07:20:00,6424 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.9984,-87.677063,50,N RIDGE
59526505,3435TX,IL,TXI,FORD,2011-03-17 06:25:00,7218 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.012617999999996,-87.68324799999999,49,N RIDGE
59658922,5773TX,IL,TXI,FORD,2011-04-21 06:23:00,7070 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.009725,-87.68219599999999,50,N RIDGE
60005275,1943TX,IL,TXI,FORD,2011-08-02 06:26:00,7451 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.017084999999994,-87.68428,49,N RIDGE
60004960,3887TX,IL,TXI,FORD,2011-08-10 07:10:00,7120 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.011435,-87.682852,50,N RIDGE
60367334,1199TX,IL,TXI,FORD,2011-05-29 06:19:00,7311 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014346999999994,-87.683711,49,N RIDGE
60455802,1445TX,IL,TXI,SCIO,2012-01-24 06:15:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
61857535,2288TX,IL,TXI,FORD,2012-08-23 12:05:00,7320 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014603,-87.683933,49,N RIDGE
62038837,1149TX,IL,TXI,FORD,2012-11-27 18:36:00,6828 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,42.005533,-87.680391,50,N RIDGE
63386045,3016TX,IL,TXI,TOYT,2013-07-07 07:01:00,6068 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4389,24,Dismissed,Not Liable,41.992049,-87.67509799999999,40,N RIDGE
56062233,2838TX,IL,TXI,FORD,2009-02-02 16:10:00,6960 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18492,24,Paid,Did Not Challenge,42.006971,-87.681022,50,N RIDGE
56241621,2178TX,IL,TXI,FORD,2009-03-18 08:00:00,7071 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Dismissed,Not Liable,42.009763,-87.682051,49,N RIDGE
57074378,1059TX,IL,TXI,FORD,2009-06-09 07:57:00,6921 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Continued,42.006646999999994,-87.680752,49,N RIDGE
57170937,1059TX,IL,TXI,FORD,2009-07-03 03:56:00,6931 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14755,24,Paid,Continued,42.00674,-87.680784,49,N RIDGE
58002453,664TX,IL,TXI,FORD,2009-07-03 03:51:00,6831 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",11844,24,Paid,Did Not Challenge,42.005607,-87.680258,49,N RIDGE
57320237,1314TX,IL,TXI,FORD,2009-09-07 06:25:00,6319 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996102,-87.675862,40,N RIDGE
58840483,3046TX,IL,TXI,TOYT,2010-09-28 06:32:00,7315 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.014464000000004,-87.68374200000001,49,N RIDGE
58961887,5400TX,IL,TXI,FORD,2010-12-14 06:37:00,7456 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.017002000000005,-87.684423,49,N RIDGE
59450501,6400TX,IL,TXI,FORD,2011-03-07 12:50:00,6826 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005508,-87.68038299999999,50,N RIDGE
60005331,1176TX,IL,TXI,MERC,2011-08-08 06:25:00,6820 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.005433000000004,-87.680357,50,N RIDGE
61807944,30381TX,IL,TXI,DODG,2012-08-02 07:20:00,6432 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,41.998554,-87.677182,50,N RIDGE
61860264,1524TX,IL,TXI,FORD,2012-09-03 07:10:00,7318 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014544,-87.683918,49,N RIDGE
61917910,1907TX,IL,TXI,FORD,2012-10-08 06:20:00,6320 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.996111,-87.676025,40,N RIDGE
61983122,6191TX,IL,TXI,TOYT,2012-10-29 06:25:00,7351 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,42.015337,-87.684062,49,N RIDGE
63456147,4791TX,IL,TXI,TOYT,2013-07-23 07:20:00,6836 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005634,-87.680426,50,N RIDGE
63646672,24049TX,IL,TXI,FORD,2013-10-15 07:05:00,7320 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014603,-87.683933,49,N RIDGE
63646812,29603TX,IL,TXI,FORD,2013-10-23 07:10:00,7060 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Liable,42.009612,-87.682167,50,N RIDGE
57377322,2524TX,IL,TXI,MERC,2009-09-23 07:20:00,6432 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Define,Did Not Challenge,41.998554,-87.677182,50,N RIDGE
57913908,12906TX,IL,TXI,FORD,2010-01-25 06:30:00,6834 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005608,-87.680417,50,N RIDGE
58054566,3105TX,IL,TXI,FORD,2010-03-28 07:58:00,7256 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18492,24,Dismissed,Not Liable,42.013282000000004,-87.683442,49,N RIDGE
58054612,6614TX,IL,TXI,FORD,2010-03-16 06:15:00,6325 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996278000000004,-87.675924,40,N RIDGE
58681634,1521TX,IL,TXI,KIA,2010-08-11 12:35:00,6826 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",15042,24,Paid,Continued,42.005508,-87.68038299999999,50,N RIDGE
58841466,4292TX,IL,TXI,FORD,2010-09-22 06:42:00,7303 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.014112,-87.68363000000001,49,N RIDGE
58845540,714TX,IL,TXI,FORD,2010-10-29 06:24:00,7339 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.01515,-87.684083,49,N RIDGE
58963922,1200TX,IL,TXI,FORD,2010-11-10 06:10:00,6310 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995818,-87.67588,40,N RIDGE
58966024,1126TX,IL,TXI,FORD,2010-11-30 06:32:00,7113 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.011394,-87.68266899999999,49,N RIDGE
58964342,5400TX,IL,TXI,FORD,2010-12-08 06:34:00,7555 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.018972,-87.684505,49,N RIDGE
59126051,4865TX,IL,TXI,FORD,2011-02-14 08:20:00,6807 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005306,-87.680126,49,N RIDGE
59450457,6148TX,IL,TXI,SCIO,2011-03-03 06:30:00,7224 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.012723,-87.683295,49,N RIDGE
59661471,1176TX,IL,TXI,MERC,2011-06-22 07:19:00,6908 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006485999999995,-87.68083399999999,50,N RIDGE
60599412,1631TX,IL,TXI,FORD,2011-09-09 06:26:00,7220 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Define,Did Not Challenge,42.012653,-87.683276,49,N RIDGE
60367931,3309TX,IL,TXI,FORD,2011-10-07 06:24:00,6830 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.005558,-87.6804,50,N RIDGE
60368152,5326TX,IL,TXI,NISS,2011-10-10 06:22:00,6815 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005406,-87.68016,49,N RIDGE
60275539,3674TX,IL,TXI,TOYT,2011-11-24 06:20:00,6302 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995582,-87.675799,40,N RIDGE
61074872,4369TX,IL,TXI,FORD,2012-04-02 06:20:00,6918 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006578999999995,-87.68086600000001,50,N RIDGE
62091268,2920TX,IL,TXI,NISS,2013-01-02 06:33:00,7501 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Define,Did Not Challenge,42.017955,-87.684461,49,N RIDGE
63789396,5251TX,IL,TXI,TOYT,2013-10-02 07:15:00,6336 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.996581,-87.676273,40,N RIDGE
63863127,6219TX,IL,TXI,TOYT,2013-12-12 06:15:00,6876 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,42.006136,-87.68059699999999,49,N RIDGE
65069066,3365TX,IL,TXI,FORD,2014-07-26 11:59:00,6830 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4059,24,Dismissed,Not Liable,42.005558,-87.6804,50,N RIDGE
65397360,578TX,IL,TXI,TOYT,2014-11-24 13:35:00,7515 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17112,24,Paid,Did Not Challenge,42.018253,-87.684412,49,N RIDGE
55949379,5186TX,IL,TXI,FORD,2009-01-12 03:09:00,7200 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14755,24,Paid,Did Not Challenge,42.012322,-87.683086,49,N RIDGE
57168119,4995TX,IL,TXI,FORD,2009-07-15 07:15:00,6826 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005508,-87.68038299999999,50,N RIDGE
57823522,3614TX,IL,TXI,FORD,2009-11-16 06:25:00,6324 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,41.996228,-87.676066,40,N RIDGE
58053285,860TX,IL,TXI,FORD,2010-02-26 08:27:00,7115 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.011413,-87.682674,49,N RIDGE
58616078,6135TX,IL,TXI,MERC,2010-08-02 09:40:00,6325 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,41.996278000000004,-87.675924,40,N RIDGE
58682202,6289TX,IL,TXI,FORD,2010-08-30 12:40:00,7357 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.015442,-87.684086,49,N RIDGE
58840532,1628TX,IL,TXI,FORD,2010-09-24 06:17:00,7062 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.009634999999996,-87.68217299999999,50,N RIDGE
58967310,3644TX,IL,TXI,FORD,2010-11-30 06:15:00,6335 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,41.996572,-87.676027,40,N RIDGE
59125925,6148TX,IL,TXI,SCIO,2011-02-17 06:39:00,7218 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.012617999999996,-87.68324799999999,49,N RIDGE
59452427,3328TX,IL,TXI,FORD,2011-04-01 06:18:00,6914 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.006541999999996,-87.680853,50,N RIDGE
59919116,1199TX,IL,TXI,FORD,2011-07-14 06:17:00,7315 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014464000000004,-87.68374200000001,49,N RIDGE
60005181,5851TX,IL,TXI,SCIO,2011-08-05 06:28:00,6829 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005582000000004,-87.680249,49,N RIDGE
61074795,29512TX,IL,TXI,FORD,2012-03-30 06:28:00,7245 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.01311,-87.683242,49,N RIDGE
61058701,5710TX,IL,TXI,FORD,2012-06-06 06:17:00,6830 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005558,-87.6804,50,N RIDGE
61061588,3890TX,IL,TXI,TOYT,2012-05-31 07:15:00,6424 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,41.9984,-87.677063,50,N RIDGE
61055854,1978TX,IL,TXI,FORD,2012-06-14 06:16:00,7311 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014346999999994,-87.683711,49,N RIDGE
61918090,2580TX,IL,TXI,DODG,2012-09-26 09:51:00,7429 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.016684000000005,-87.684238,49,N RIDGE
61981916,153TX,IL,TXI,TOYT,2012-11-01 06:15:00,6317 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,41.996043,-87.675842,40,N RIDGE
62038926,6497TX,IL,TXI,TOYT,2012-11-23 06:25:00,7409 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,42.01636,-87.6842,49,N RIDGE
63632065,4791TX,IL,TXI,TOYT,2013-09-20 07:15:00,6836 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005634,-87.680426,50,N RIDGE
63545015,5251TX,IL,TXI,TOYT,2013-11-05 06:15:00,6344 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.996840999999996,-87.676312,40,N RIDGE
64131115,30362TX,IL,TXI,DODG,2014-01-22 06:20:00,6500 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.999869,-87.67779399999999,50,N RIDGE
56061866,6803TX,IL,TXI,FORD,2009-02-12 07:50:00,7231 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.012865999999995,-87.683177,49,N RIDGE
57073500,2972TX,IL,TXI,FORD,2009-05-06 07:15:00,6950 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.006878,-87.68099000000001,50,N RIDGE
57075396,1164TX,IL,TXI,FORD,2009-05-28 08:05:00,7307 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.014229,-87.68366,49,N RIDGE
57317117,25745TX,IL,TXI,FORD,2009-08-14 07:25:00,6426 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,DOR Withdraw,41.998439000000005,-87.677132,50,N RIDGE
57822618,1231TX,IL,TXI,FORD,2009-11-04 06:20:00,6309 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,41.995808000000004,-87.675718,40,N RIDGE
57823519,26220TX,IL,TXI,FORD,2009-11-16 06:15:00,6324 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996228,-87.676066,40,N RIDGE
57823243,1925TX,IL,TXI,FORD,2009-11-26 06:20:00,6309 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995808000000004,-87.675718,40,N RIDGE
57913880,1857TX,IL,TXI,FORD,2010-01-27 09:25:00,6945 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.00687,-87.680829,49,N RIDGE
59199374,6537TX,IL,TXI,FORD,2010-03-31 07:10:00,7318 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014544,-87.683918,49,N RIDGE
58840474,2TX,IL,TXI,SCIO,2010-09-28 06:16:00,6911 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006554,-87.68069799999999,49,N RIDGE
58962046,5993TX,IL,TXI,FORD,2010-12-24 06:25:00,6821 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005481,-87.680215,49,N RIDGE
59009731,3196TX,IL,TXI,FORD,2011-01-06 06:24:00,6959 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.007001,-87.680874,49,N RIDGE
59009734,1060TX,IL,TXI,FORD,2011-01-06 06:29:00,7316 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014485,-87.683902,49,N RIDGE
59452587,6542TX,IL,TXI,FORD,2011-02-03 06:42:00,7309 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,DOR Withdraw,42.014288,-87.683696,49,N RIDGE
59526533,847TX,IL,TXI,FORD,2011-03-16 06:33:00,7030 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.009276,-87.682078,50,N RIDGE
59452428,6630TX,IL,TXI,FORD,2011-04-01 06:19:00,6920 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.006598,-87.680894,50,N RIDGE
59524344,2147TX,IL,TXI,TOYT,2011-03-29 06:20:00,6458 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,41.999057,-87.677355,50,N RIDGE
59660032,1631TX,IL,TXI,FORD,2011-05-03 06:27:00,7252 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Define,Did Not Challenge,42.013212,-87.683423,49,N RIDGE
59707925,1176TX,IL,TXI,MERC,2011-05-18 07:10:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.006436,-87.680737,49,N RIDGE
59786872,2043TX,IL,TXI,FORD,2011-06-13 06:13:00,7050 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.0095,-87.682137,50,N RIDGE
60029152,1176TX,IL,TXI,MERC,2011-08-11 06:20:00,6832 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.005583,-87.680408,50,N RIDGE
60596800,11111TX,IL,TXI,CHEV,2011-09-27 07:10:00,7010 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,42.009052000000004,-87.682007,50,N RIDGE
60275414,6340TX,IL,TXI,FORD,2011-11-03 06:22:00,7557 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.018996,-87.684508,49,N RIDGE
62931650,31506TX,IL,TXI,DODG,2013-05-20 12:20:00,6329 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996395,-87.675965,40,N RIDGE
63546102,4791TX,IL,TXI,TOYT,2013-09-16 07:25:00,6908 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.006485999999995,-87.68083399999999,50,N RIDGE
63629051,4156TX,IL,TXI,TOYT,2013-09-27 07:05:00,7040 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.009388,-87.68210699999999,50,N RIDGE
63287473,6277TX,IL,TXI,FORD,2014-01-16 06:15:00,6945 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.00687,-87.680829,49,N RIDGE
64123906,3123TX,IL,TXI,FORD,2014-02-07 06:25:00,6931 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.00674,-87.680784,49,N RIDGE
64266685,4580TX,IL,TXI,TOYT,2014-03-25 06:15:00,6821 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005481,-87.680215,49,N RIDGE
55951327,3905TX,IL,TXI,TOYT,2009-01-01 11:55:00,7030 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",9190,24,Dismissed,Not Liable,42.009276,-87.682078,50,N RIDGE
57378963,5672TX,IL,TXI,FORD,2009-09-27 08:02:00,7500 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",11298,24,Paid,Did Not Challenge,42.01787,-87.684524,49,N RIDGE
57322179,389TX,IL,TXI,FORD,2009-10-01 07:10:00,6230 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.99511,-87.675584,40,N RIDGE
58615818,1015TX,IL,TXI,FORD,2010-07-26 07:15:00,6950 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Bankruptcy,Did Not Challenge,42.006878,-87.68099000000001,50,N RIDGE
58616339,4650TX,IL,TXI,FORD,2010-07-28 07:15:00,6320 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996111,-87.676025,40,N RIDGE
58681635,5864TX,IL,TXI,KIA,2010-08-17 12:35:00,6826 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Define,Did Not Challenge,42.005508,-87.68038299999999,50,N RIDGE
58681636,5069TX,IL,TXI,FORD,2010-08-17 12:40:00,6826 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",15042,24,Paid,Liable,42.005508,-87.68038299999999,50,N RIDGE
58682396,1628TX,IL,TXI,FORD,2010-09-06 08:00:00,7125 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.011511999999996,-87.68271700000001,49,N RIDGE
58842120,2TX,IL,TXI,SCIO,2010-09-23 06:34:00,6920 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Liable,42.006598,-87.680894,50,N RIDGE
58841083,3598TX,IL,TXI,FORD,2010-09-27 06:39:00,6838 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.005659,-87.68043399999999,50,N RIDGE
58963655,4825TX,IL,TXI,FORD,2010-10-28 07:10:00,7210 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,42.012479,-87.683212,49,N RIDGE
